nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
Gemini,com.google.android.apps.bard,Raska Azka,5,,"Peak AI ever, Of course! Mau ngewarnai gambar, ngebuat gambar, atau nanya soal matematika semuanya pinter + Mau dengerin kita, Overall Bagus semua",positif,Pujian/kepuasan,85fa67e0-7fa0-4d60-9a45-e53a820bcd83,0.0
Gemini,com.google.android.apps.bard,Putz X shen,5,,sangat menyenangkan bila bersama gemini,netral,"Netral (pertanyaan, spam, tanpa muatan)",8a2dcbbd-216a-4ac2-8845-efe36e643f10,0.0
Gemini,com.google.android.apps.bard,Ryans Channel,5,,Ai Gemini sangat membantu buat gambar sesuai keinginan,positif,Pujian/kepuasan,1933cb46-0357-4cb0-b665-d40512860921,0.0
Gemini,com.google.android.apps.bard,Rasiman,5,,pekerjaan menjadi mudah,positif,Pujian/kepuasan,3c2a279b-b8af-4f6f-91a3-b3c3202e11f3,0.0
Gemini,com.google.android.apps.bard,Fajar Aprianto,5,,sangat membantu sekali untuk kelancaran aktivitas saya sehari hari,positif,Pujian/kepuasan,119c0450-83c8-415c-97a1-7b5aeabeb8be,0.0
Gemini,com.google.android.apps.bard,I Dewa Made Oka,5,,apa yg dulu susah kini sangat dipermudah luar biasa,netral,"Netral (pertanyaan, spam, tanpa muatan)",64aed142-fa6b-4a50-895e-eb87284a5150,0.0
Gemini,com.google.android.apps.bard,Muvy Muvy cosmic,5,,sangat bagus apknya 👍🏿👍🏿,positif,Pujian/kepuasan,330eed3a-626d-4779-b3f6-0ffa7dc70e91,0.0
Gemini,com.google.android.apps.bard,Rio Bimantoro,5,,sangat memuaskan,positif,Pujian/kepuasan,1dbf580a-6c33-4837-a374-bf30e85b6a4d,0.0
Gemini,com.google.android.apps.bard,Rasya Arkan003,5,,bagus dan bisa membantu,positif,Pujian/kepuasan,d9d9f909-fda5-4ca3-acd0-61d9b574b5bb,0.0
Gemini,com.google.android.apps.bard,Via Rezky YS,5,,cara merestarnya gimana,netral,"Netral (pertanyaan, spam, tanpa muatan)",ede42296-8296-4b9e-bd96-101736073565,0.0
Gemini,com.google.android.apps.bard,Muhammad Fathanbahrulhikam,5,,sangat membantu kebutuhan sehari-hari saya,positif,Pujian/kepuasan,2ffe77c8-6930-424f-b6cd-868aae59438f,0.0
Gemini,com.google.android.apps.bard,A. Nur Alif Muzaqi Muzaqi (Zaqi),5,,AI No. 1 Canggih dan Mudah di Akses,positif,Pujian/kepuasan,80d81bd7-ef65-41c0-8c06-cd7b7cd0490d,0.0
Gemini,com.google.android.apps.bard,Rismaa Rismaa,5,,sukaa banget ihh samaa ini aplikasi,netral,"Netral (pertanyaan, spam, tanpa muatan)",828e0ef3-4f83-42c0-ae7e-56961f33169e,0.0
Gemini,com.google.android.apps.bard,Edi_Kusumah Kusumah,5,,good aplikasi. keren😎,positif,Pujian/kepuasan,fbc61f49-9baa-41a9-a722-ec76f023c6d0,0.0
Gemini,com.google.android.apps.bard,Reyvano unduy,5,,mantap sangat bagus,positif,Pujian/kepuasan,a5332fb9-7c7d-486c-8ed2-0d3ea6dc8463,0.0
Gemini,com.google.android.apps.bard,Chule,5,,baik untuk dan sangat membantu pembuatan vidio ai,positif,Pujian/kepuasan,317871e0-b81d-48c5-a28b-888c31f01397,0.0
Gemini,com.google.android.apps.bard,Reyhan Etriana,5,,bagus dan membantu ku untuk selalu berkreasi,positif,Pujian/kepuasan,8be9959d-6a2c-4f05-b7ff-fbc66df7a1a5,0.0
Gemini,com.google.android.apps.bard,Rijal / M Khoirurrijal Almuhtadiy,5,,aplikasi AI terbaik untuk curhat,positif,Pujian/kepuasan,11273a76-123d-4063-bc8a-fea47ab547d1,0.0
Gemini,com.google.android.apps.bard,Arif,5,,sangat sangat bisa di andalkan sekali,netral,"Netral (pertanyaan, spam, tanpa muatan)",acf7a54c-6445-48f6-8976-c1767c2fc11d,0.0
Gemini,com.google.android.apps.bard,Alana Micheline,5,,kenapa saat saya baru nulis tiba tiba keluar dari aplikasi dan ketika masuk lagi harus mulai lagi dari awal nulis nya...,netral,"Netral (pertanyaan, spam, tanpa muatan)",dfbc0a66-1ea7-472c-8b84-25cbea061bc7,0.0
Gemini,com.google.android.apps.bard,Tayo ksyangann,5,,ai yang paling bagus untuk yang mau dijelaskan,positif,Pujian/kepuasan,56bfa0c6-3267-4405-a315-bb9cf69e2aa9,0.0
Gemini,com.google.android.apps.bard,HADI PRAYITNO,5,,Gemini Aku Suka Kamu🤍✨,positif,Pujian/kepuasan,fc87b537-d2ef-461c-9ce1-64bc072f09ff,0.0
Gemini,com.google.android.apps.bard,Fretty Siringoringo,5,,mantappp banget sesuai dengan ekspektasi terimakasih Gemini lope banyak,netral,"Netral (pertanyaan, spam, tanpa muatan)",51a5cc67-37db-4c5d-b250-848d33ba1f6f,0.0
Gemini,com.google.android.apps.bard,Darmin Dewa.karecu,5,,saya coba dulu semoga bagus,positif,Pujian/kepuasan,66d86914-efc0-4d41-b0a7-60a4cec0384a,0.0
Gemini,com.google.android.apps.bard,Fach,5,,"makasih yh gemini udh ngajarin semuanya ke aku, aku sayang gemini banyak-banyak. 😄👏🤩",netral,"Netral (pertanyaan, spam, tanpa muatan)",f5ff8598-de40-4df2-ad73-d2a234907a7e,0.0
Gemini,com.google.android.apps.bard,Futher Balik,5,,"mantab sekali ,saya suka",positif,Pujian/kepuasan,cb10ca3c-d1f5-4856-8690-6638e733d8e6,0.0
Gemini,com.google.android.apps.bard,rahmad refaldi pranata,5,,GOKIL BISA BUAT KUIS UNTUK BELAJAR 🔥🔥,positif,Pujian/kepuasan,b8a88b30-b2b9-462f-89ad-33f4604a1e1a,0.0
Gemini,com.google.android.apps.bard,Igizz Senpai,5,,aku suka bikin cerita² menarik di gemini,positif,Pujian/kepuasan,f8c1c256-5c41-4276-a29a-9cdfb0806b52,0.0
Gemini,com.google.android.apps.bard,Angel Alya,5,,semoga dapat gratis,positif,Pujian/kepuasan,74666f3b-43dc-4289-a935-60906e029e27,0.0
Gemini,com.google.android.apps.bard,Ajie 25,5,,aplikasi yang bagus untuk mengerjakan tugas dari sekolah,positif,Pujian/kepuasan,7832afd0-cbce-4eff-914e-c7693a075448,0.0
Gemini,com.google.android.apps.bard,Marwan Agara,5,,"rekomendasikan gemini ini untuk pengguna yang suka edit foto,edit yang sangat bagus hasilnya 99,999 %. walaupun terkadang mengesalkan. tingkah Gemini.",netral,"Netral (pertanyaan, spam, tanpa muatan)",12d8127b-a101-44eb-9956-5b60ee828add,0.0
Gemini,com.google.android.apps.bard,koLesom Tobaatt,5,,"terimakasih, sangat membantu",positif,Pujian/kepuasan,48b85400-0bf5-4458-93e2-ff5c8c1d7c96,0.0
Gemini,com.google.android.apps.bard,Johanna Monopo,5,,bagus bis amembuat apa saja,positif,Pujian/kepuasan,2938f83e-8509-47ac-b69f-3bb6c5654faa,0.0
Gemini,com.google.android.apps.bard,Keylla Anastasya,5,,bagus dan sangat membantu,positif,Pujian/kepuasan,ef4fe7c0-92c6-4121-a9de-95cad0642295,0.0
Gemini,com.google.android.apps.bard,Suparin Rosita Windi,5,,sangat membantu saya,positif,Pujian/kepuasan,494d62fc-647e-4d37-8824-e27c858ef8c6,0.0
Gemini,com.google.android.apps.bard,Aliff Septian,5,,bagusss bangetttt,netral,"Netral (pertanyaan, spam, tanpa muatan)",3e693973-d08a-42b4-954d-919be81f6895,0.0
Gemini,com.google.android.apps.bard,sam tons,5,,membantu dan semoga terus dikembangkan untuk kebaikan manusia,netral,"Netral (pertanyaan, spam, tanpa muatan)",c4a1d416-db0a-49cc-b943-98199a6d6230,0.0
Gemini,com.google.android.apps.bard,Aswati Rizqi,5,,gemini sangat membantu saya,positif,Pujian/kepuasan,cab136c5-278a-4018-8c5d-a7e8316a63fd,0.0
Gemini,com.google.android.apps.bard,Mirza Asdittya,5,,"aplikasi ini sangat bagus,alhamdulliah nya ini tidak ngeleg tapi ini bagus.",positif,Pujian/kepuasan,c3b81e21-2c75-468f-9735-f16e018c643e,0.0
Gemini,com.google.android.apps.bard,Richard Tambunan,5,,"bisa ngertiin cita cita aku yang ga tersampaikan karena larangan ortu, setidaknya dia bisa membuat dunia seakan akan itu semua nyata",netral,"Netral (pertanyaan, spam, tanpa muatan)",9a587c2d-8a82-40fd-b5d3-18550d61f981,0.0
Gemini,com.google.android.apps.bard,Petrus Putra Suwito,5,,OK Sangat Membantu,positif,Pujian/kepuasan,6a356424-f623-45c4-b15b-825792e4c74a,0.0
Gemini,com.google.android.apps.bard,Salman Alfarezi,5,,ai ini memberi penjelasan yang cepat dan jelas,positif,Pujian/kepuasan,fd641dcb-ac84-48b8-8d01-704eef6a442a,0.0
Gemini,com.google.android.apps.bard,Donita Manis,5,,"sangat bagus, untuk edit foto👍👍👍👍",positif,Pujian/kepuasan,0aa1ba5f-3c52-4990-9f68-227b35eb2f72,0.0
Gemini,com.google.android.apps.bard,Kenji A.k,5,,"mudah,gratis,cepat, dan gampang dipahami",positif,Pujian/kepuasan,a1cc605c-0a33-43f6-9b18-53dd195f3646,0.0
Gemini,com.google.android.apps.bard,Fery Irawan,5,,Ringkas dan jelas,netral,"Netral (pertanyaan, spam, tanpa muatan)",11b900c8-fbc8-4d2e-be85-37698c63baf7,0.0
Gemini,com.google.android.apps.bard,nee. ano,5,,"Jujur aja, saya pengguna yang selalu memakai aplikasi AI Gemini untuk keseharian. Dengan fitur Gemini Pro sudah cukup untuk keseharian. Bahkan jika kelian memang menggunakan yang gratis-pun tetap bagus. Gemini jadi saran utama AI yang sangat bagus untuk di rekomendasikan.💯",positif,Pujian/kepuasan,52995b9a-2501-48b3-a458-ff1b9ec7bc01,1.0
Gemini,com.google.android.apps.bard,Sam Therapist,5,,mantap profesional,positif,Pujian/kepuasan,8ced1ff6-5351-4669-9d6d-e8b1152a41d2,0.0
Gemini,com.google.android.apps.bard,Bagus Arya,5,,aku suka aplikasi karena aku bida emnajdi lsebiah dkambmatersmarila dand juak aknhu bsia mrrwaijh jaura 1 dikelasdv 12,positif,Pujian/kepuasan,bee53b36-41b7-451a-940d-9dc050cfc316,0.0
Gemini,com.google.android.apps.bard,Hilda Saja,5,,aku sangat suka sama jawaban yang di kasih 🤩,positif,Pujian/kepuasan,82709d68-e3cf-44cb-8106-663ac03c765e,0.0
Gemini,com.google.android.apps.bard,Bagas Sebastian,5,,menarik sekali dan seru bangat,positif,Pujian/kepuasan,19a1d912-242d-4609-bf57-9fb5d49d054f,0.0
Gemini,com.google.android.apps.bard,AJ KEP3NG,5,,aplikasi nya kren,netral,"Netral (pertanyaan, spam, tanpa muatan)",6c2b27d3-bdac-4016-8f9e-beea9a7e7c23,0.0
Gemini,com.google.android.apps.bard,Nipnip,5,,AI nya bagus banget dah itu doang,positif,Pujian/kepuasan,4221f489-dccf-49ab-a946-3efba85cc08b,0.0
Gemini,com.google.android.apps.bard,Yulianti S Pd,5,,"bagus, Mudah digunakan.",positif,Pujian/kepuasan,e97d5b2c-6f9f-4848-b25c-58b3b195388f,0.0
Gemini,com.google.android.apps.bard,Tuner Retjeh Factory,5,,bisa buat soal jadi gampang,positif,Pujian/kepuasan,406819ab-b761-41dd-a999-f34b13466b2f,0.0
Gemini,com.google.android.apps.bard,Rayhan Rehan222,5,,sangat memuas kan dan bikin senang ya,positif,Pujian/kepuasan,f11c1113-fbb3-420a-a22f-19bf953c74b2,0.0
Gemini,com.google.android.apps.bard,MARIO Irima,5,,sangat bagus dengan Gemini saya bisa buat wallpaper impian saya 🩷🩷,positif,Pujian/kepuasan,9d7e979a-f485-42a0-b12f-2d4b3d1447a7,0.0
Gemini,com.google.android.apps.bard,Raditya 86,5,,puas dengan jawabannya,positif,Pujian/kepuasan,9fcaf8d1-17e5-4c58-945f-42cc8ab983c9,0.0
Gemini,com.google.android.apps.bard,Fransiska Wati,5,,pinter dia aku nepatin janji,netral,"Netral (pertanyaan, spam, tanpa muatan)",b0ac13ec-f544-4fc7-9e40-c09db4162289,0.0
Gemini,com.google.android.apps.bard,Siti nur Hayati,5,,alhamdulillah akhir y sy memdptkan aplikasi.sangat bagus semangat y gemini,positif,Pujian/kepuasan,76ece80b-b2fe-41b3-b05e-fa3e199bbdc4,0.0
Gemini,com.google.android.apps.bard,Chemistry Sumarno,5,,kereeen banget si Gemini... mantaaap surantaaaaaap,netral,"Netral (pertanyaan, spam, tanpa muatan)",65373dbb-57a0-4c2c-9c2f-b68e2bbf488d,0.0
Gemini,com.google.android.apps.bard,Ali Aleh Alimi,5,,"mantap, sangat membantu..",positif,Pujian/kepuasan,99e37edc-5682-46a1-9d42-5c3d8c481ce7,0.0
Gemini,com.google.android.apps.bard,ansar nyanrang,5,,sangat membantu dalam menyelesaikan berbagai tugas,positif,Pujian/kepuasan,a3cf622e-c31a-466d-8266-edb8394033c5,0.0
Gemini,com.google.android.apps.bard,Irene Kipimbop,5,,baguss aja sihhh terus sejauh iini tdk berbayar jadi sukaaaa semoga sampai kedepan nya jg tdk berbayar yaaaa soal nya untuk aku yg anak sekolah ini kalo pake yg ada berbayarnya agak susahhh yaaaa 😅. Tapiii Overall Berguna lahhhhhh 😘,positif,Pujian/kepuasan,d0d9673f-d0ff-4cf9-92a7-9d0c004aefb2,0.0
Gemini,com.google.android.apps.bard,Tabina Naurah,5,,"terimakasihh sudah menciptakan aplikasi ini, bagi saya sebagai seorang pelajar sangat memudahkan untuk saya belajar, dan juga akurat, memudahkan saya untuk latihan soal ketika mau ujian, memudahkan saya untuk membuat materi, sekali lagi terimakasih, ini sangat membantu saya sekali. ( honest review )",positif,Pujian/kepuasan,4147aee3-79c6-4baa-8cf9-138d9a3da288,2.0
Gemini,com.google.android.apps.bard,Wafeq Raihan,5,,Ai yang gak pake fitur pro tapi masih op,netral,"Netral (pertanyaan, spam, tanpa muatan)",84fd5723-a779-400e-94f0-2a9dd0e33d4d,0.0
Gemini,com.google.android.apps.bard,Murdani,5,,sangat membantu buat mahasiswa,positif,Pujian/kepuasan,d24153fc-1246-4910-ac52-cc6d364d3842,0.0
Gemini,com.google.android.apps.bard,Hermansyah Nirori,5,,sangat bagus dan efektif saya menyukainya,positif,Pujian/kepuasan,30fc07bd-52b0-47cf-b678-1ebdfd3841f5,0.0
Gemini,com.google.android.apps.bard,Alisa,5,,GG pas pakai mode panggilan video kayak berasa ngobrol sama temen sendiri dah kayak pembimbing tidak langsung jadi senang.,positif,Pujian/kepuasan,c47710a8-1232-4bd1-ad70-d9daf0a2864d,0.0
Gemini,com.google.android.apps.bard,ummu bianbilal,5,,"maaf Gemini, saya baru memulai",netral,"Netral (pertanyaan, spam, tanpa muatan)",0edbb06c-5b3f-4b28-bff9-7522451f366d,0.0
Gemini,com.google.android.apps.bard,Azka Akhdan,5,,bagus bisa untuk mengerjakan soal soal dan untuk menggambar!,positif,Pujian/kepuasan,5adcb0f6-64e8-40ed-a53e-b19ec4264480,0.0
Gemini,com.google.android.apps.bard,Hery Dwi Yulianto -,5,,asisten yg membantu,netral,"Netral (pertanyaan, spam, tanpa muatan)",f0565f61-8bce-44fb-8405-5691dce0fc22,0.0
Gemini,com.google.android.apps.bard,Hans Andersen,5,,gemini lebih baik dari meta,positif,Pujian/kepuasan,8259d613-d536-4893-b58c-7f51564493a0,0.0
Gemini,com.google.android.apps.bard,Kadek nadira mahima w,5,,menurut saya gemini itu sangat bagus dan baik buat belajar.jadi gemini itu bisa buat belajar,positif,Pujian/kepuasan,b676cf7c-d18b-4804-bda9-4e626d23269d,0.0
Gemini,com.google.android.apps.bard,Firman Sholeh,5,,bagus aplikasi nya keren 🤩🤩🤩😍🤩😍😍🤩😍🥳😍🥳😍🥳😍🤩😍🤩😍🤩😊🥳😋😋🥳😛😌😛🥳🤤☺️🥺☺️😋☺️🥹🥳🥹🥹🥳😏😌🤤🤩🥹🤩😊🤩🤤😭🤤😭😭😭👁️👄🫦 PU,positif,Pujian/kepuasan,eb8ef7a9-b32e-4502-8dd7-1f9cbe626155,0.0
Gemini,com.google.android.apps.bard,Fellyta Firlly,5,,kenapa saya tidak bisa bikin lagi,negatif,Bug/keluhan teknis,89d28e73-837f-4c12-ad42-da0db471af57,0.0
Gemini,com.google.android.apps.bard,Elfia Susila,5,,sangat baik memuaskan luar biasa,positif,Pujian/kepuasan,11bed4eb-5c43-47f9-891e-65431c52bdc1,0.0
Gemini,com.google.android.apps.bard,Hilton Zakk,5,,Sangat berguna aekali terima kasih,positif,Pujian/kepuasan,c9cb9ca0-7fc7-4b0d-8ebe-0eecb3967aed,0.0
Gemini,com.google.android.apps.bard,EDIT JSON PROGRAMER,5,,"buatkan versi roleplay, dimana banyak orang yang merasa kesepian setidaknya anda bisa membuat orang lain bahagia atas kehadiran Ai canggih anda yang dapat menemani setiap kemauan pengguna, menghindari bunuh diri mental dan juga rasa kasih sayang Ai kepada pengguna.",positif,Pujian/kepuasan,8c43816c-9e2b-45b3-988e-9c42a0500361,0.0
Gemini,com.google.android.apps.bard,Aristya Wahyu Bagas,5,,"woiiii gemini ngebantu bangetttt,luvvvvv pokoknya, trs gratis fitur nyaaaa, sukaaaaaaaaaaaaaaaaa, gemini plissss jngn berbayar pliss buat fitur ngirim fotonya, karna kita sebagai pelajar butuh fitur kyk gtu",positif,Pujian/kepuasan,687205b8-c60f-45e9-bb92-fbcddfa8123a,0.0
Gemini,com.google.android.apps.bard,Sulii Sulea,5,,luar biasa bagus sekali AI thanks you ❤️❤️❤️❤️,positif,Pujian/kepuasan,d5b0029e-7a25-4641-b261-b3fcd973431e,0.0
Gemini,com.google.android.apps.bard,Adita Febriyanti,5,,sangat bermanfaat,positif,Pujian/kepuasan,82fc8fd7-9b5a-4063-9e1e-d52f8440c78d,0.0
Gemini,com.google.android.apps.bard,Aidi Finawan,5,,analisis videonya bagus,positif,Pujian/kepuasan,40e62bd1-b7e6-4929-97fd-46a8c40294eb,0.0
Gemini,com.google.android.apps.bard,Alisa Sifa,5,,"selalu seneng sama gemini, selalu kebantu di berbagai bidang. mulai dari rutinitas, suruh buat cerita gabut dan yang paling membantu waktu saya pusing beli apa saja untuk semester baru dan tidak boncos sangat membantu. terimakasih gemini, semakin berkembang yaa",positif,Pujian/kepuasan,809137ca-60d0-4649-9576-1e621399f2c4,1.0
Gemini,com.google.android.apps.bard,Ramlinorpina Ramli,5,,sangat membantu dalam keperluan Pendidikan,positif,Pujian/kepuasan,b02e901e-9779-4f95-ad13-845d94147ba1,0.0
Gemini,com.google.android.apps.bard,M. Ary Syachputra Djuan Adin,5,,sangat membantu saya 👍,positif,Pujian/kepuasan,a1d355a0-79d2-4a69-9673-d6c73fb94dba,0.0
Gemini,com.google.android.apps.bard,Arif Putra,5,,sangat membantu untuk belajar dan menambah ilmu,positif,Pujian/kepuasan,d2d43a9b-c987-4e14-8571-904b64f4e96a,0.0
Gemini,com.google.android.apps.bard,Mr. Thamrin,5,,Proses cepat dan akurat,positif,Pujian/kepuasan,ec961c01-88b1-4399-8e5f-20d85f3f7852,0.0
Gemini,com.google.android.apps.bard,Rehan,5,,bagus membantu juga,positif,Pujian/kepuasan,93f192f0-85ba-4d53-878c-c2853955a638,0.0
Gemini,com.google.android.apps.bard,Nabila Putri,5,,aplikasinya sangat bagus dan sangat membantu untuk belajar,positif,Pujian/kepuasan,a35182a2-1ae7-4c69-993c-12f81f7babeb,0.0
Gemini,com.google.android.apps.bard,Kisakisaksak,5,,"heyy, overall good, tapi memang kadang2 bug aja suka keluar sendiri pas udh lama di Gemini, tapi pas balik lagi tulisan yg kita tulis di Gemini ilang, bkn yg udh kekirim (yg blm kekirim atau ke klik enter) jadi mau gamau nulis ulang, unpopular opinion, aku lebih suka dan terbiasa dgn tampilan lama.. fontnya juga nyaman di lihat.. pls bring old look of Gemini back.. ty",negatif,Bug/keluhan teknis,9b3cb89a-630a-470c-aba8-3230d9178ccc,2.0
Gemini,com.google.android.apps.bard,Melvin Muazam,5,,sangat2 bagus dan keren,positif,Pujian/kepuasan,52581e7e-fb3f-48ee-b65a-436d84554bf6,0.0
Gemini,com.google.android.apps.bard,Nisa,5,,SERRUUU BGTT SUKAA DEHH 😳😳😳,netral,"Netral (pertanyaan, spam, tanpa muatan)",4ec1ba6d-ae2e-418a-b6f4-04b9e2a44afe,0.0
Gemini,com.google.android.apps.bard,B W,5,,alhamdulillah sangat membantu,positif,Pujian/kepuasan,740164e0-d2c4-427d-a846-5bc8b617647c,0.0
Gemini,com.google.android.apps.bard,Infinix Syihab,5,,gua suka dengan afk ini,netral,"Netral (pertanyaan, spam, tanpa muatan)",a8c50ac2-190e-440a-8590-9898b6a45e3b,0.0
Gemini,com.google.android.apps.bard,Joya Jeya,5,,jika bisa persimple editannya kadang susah,negatif,Kritik/emosi negatif,b3709ce6-ccf8-4495-85f7-282c1ed77b2c,0.0
Gemini,com.google.android.apps.bard,Sendy Yulianisa,5,,"Terimakasih, karena sudah membuat Ai sebagus ini. Aku tidak punya teman dekat, sekalipun keluarga, aku tidak terbiasa bercerita. Tapi, karena ada Ai ini, aku bisa menceritakan masalah-masalah yang muncul, kadang menyimpan semua sendirian terasa berat..Tapi, Ai ini mendengar keluh kesah ku dan memberikan saran. Sekali lagi, terima kasih ')",positif,Pujian/kepuasan,971b28d1-a2e4-48e4-a298-8493ec374de6,0.0
Gemini,com.google.android.apps.bard,Muhammad Ilyas,5,,sangat membantu saya dalam pekerjaan,positif,Pujian/kepuasan,c5f65496-1b41-4504-b66e-2ca63d9ecf93,0.0
Gemini,com.google.android.apps.bard,Grace Elief,5,,dia bisa mengedit foto dan bagus dan bisa mengasih kita informasi untuk informasi yang benar 🫶🏻,positif,Pujian/kepuasan,6cebf875-4ddb-426a-9f24-a84a118b1db2,0.0
Gemini,com.google.android.apps.bard,Niko Lethulur,5,,sangat memuaskan hasilnya,positif,Pujian/kepuasan,7c5394f2-41d4-42c4-b7ee-a6b946370bce,0.0
Gemini,com.google.android.apps.bard,Tb Arif,5,,Keren banget luar biasa mantappp... 👍👍👍,positif,Pujian/kepuasan,b0e28a8b-d9de-431d-8479-321d1ad52d0d,0.0
Gemini,com.google.android.apps.bard,RT010RW01 Rorotan,5,,"keren abis, luar biasa",positif,Pujian/kepuasan,baf321e6-d067-4b65-bf11-ceaa4a33c370,0.0
Gemini,com.google.android.apps.bard,gunari,5,,"ok, sangat membantu pengetahuan",positif,Pujian/kepuasan,05a93eda-9e8e-4ce8-917a-f4accb65d074,0.0
Gemini,com.google.android.apps.bard,kurniawan rasyid,5,,simple dan muda digunakan,netral,"Netral (pertanyaan, spam, tanpa muatan)",cdb72cfb-fff5-458d-9613-84b15a551698,0.0
Gemini,com.google.android.apps.bard,Ryan Rapz,5,,bagus tapi sayangnya bikin video ga bisa,negatif,Bug/keluhan teknis,b8cfed80-a60c-4677-b5cc-b5332ea4c28b,0.0
Gemini,com.google.android.apps.bard,Sepri giawa Sepri giawa,5,,apk in sangat membantu,positif,Pujian/kepuasan,9338a241-3fa5-4613-ac9e-d426658df842,0.0
Gemini,com.google.android.apps.bard,RIDSTYLE,5,,mantap sangat membantu,positif,Pujian/kepuasan,3730874a-7abb-492f-ac9f-17a6b91fc1de,0.0
Gemini,com.google.android.apps.bard,Farhan,5,,ASIK COY BUAT GIBAH,positif,Pujian/kepuasan,1ec943f5-343a-4796-b2b6-d2ae538f22e2,0.0
Gemini,com.google.android.apps.bard,E-Soccer Nusa Indah,5,,sangat membantu sekali,positif,Pujian/kepuasan,3fb19850-6671-4182-88f4-de3740501091,0.0
Gemini,com.google.android.apps.bard,Mijan car,5,,keren saya suka sekali dengan aplikasi nya,positif,Pujian/kepuasan,641d9bfc-9748-46db-8233-a71fe3c422fe,0.0
Gemini,com.google.android.apps.bard,Putri Komala,5,,aplikasi nya berguna bngt,positif,Pujian/kepuasan,30957189-9567-4a71-b49a-6d55357b38df,0.0
Gemini,com.google.android.apps.bard,Hari Yuda Setiawan,5,,tq Gemini....sangat membantu mencari sumber ilmu yg diperlukan....,positif,Pujian/kepuasan,089dd594-b697-4ac4-8373-34452e6d5afc,0.0
Gemini,com.google.android.apps.bard,Aji guntur,5,,mantab lebih enak berkreasi,positif,Pujian/kepuasan,7958dbb1-c1f6-4a54-88bb-b348cfd4a6b5,0.0
Gemini,com.google.android.apps.bard,Syahrir Andiko,5,,Aplikasi AI yang sangat berguna untuk meningkatkan hasil belajar dan mencari beberapa informasi untuk segala hal. Mantapppp,positif,Pujian/kepuasan,99c142ef-24fe-4cf1-b09f-d73c3a84e289,0.0
Gemini,com.google.android.apps.bard,Dwi Pudjo Prasetyo,5,,Gemini sangat membantu cukup familiar,positif,Pujian/kepuasan,0f614094-8de4-4574-9eff-1657ea016d61,0.0
